"employee_id","employee","shifts_per_week","total_oncall_duration"
322188093,"Michael Herrera","4","14:00:00"
385143242,"Ian Thomas","4","14:00:00"
484824829,"Jacob Spencer","3","14:00:00"
226097789,"Ethan Ward","3","14:00:00"
187990895,"Robert Cook","3","14:00:00"
310170518,"Nolan Gomez","4","14:00:00"
142080107,"Hudson Gutierrez","4","14:00:00"
434406753,"Ezekiel Brooks","3","14:00:00"
310201796,"Colton Kim","3","14:00:00"
484767885,"Gael Nelson","3","14:00:00"
475189435,"Omar Ward","3","14:00:00"
226042462,"Mateo Torres","2","14:00:00"
243978607,"Harlan Reed","3","14:00:00"
315444560,"Ryder Hernandez","3","14:00:00"
498346322,"Landon Fischer","3","14:00:00"
378331068,"Rowan Holmes","3","14:00:00"
315236098,"Jordan Johnson","3","14:00:00"
484717699,"Leonardo Fischer","3","14:00:00"
484632403,"Everett Martin","3","14:00:00"
374357168,"Greyson Murphy","3","14:00:00"
496608261,"Malik Lopez","3","14:00:00"
310299064,"Landon Thomas","3","14:00:00"
195237109,"Charles Walters","4","14:00:00"
344497256,"Anthony Cooper","4","14:00:00"
315111086,"Noah Riley","3","14:00:00"
450501265,"Zane Jimenez","3","14:00:00"
412085187,"Nathan Rodriguez","4","14:00:00"
463419202,"Gael Stewart","3","14:00:00"
496513922,"Ryan Collins","2","14:00:00"
173390663,"Nathan Walker","2","14:00:00"
195102549,"Bennett Stewart","4","14:00:00"
113644579,"Austin Riley","4","14:00:00"
195081827,"Omar Cooper","3","14:00:00"
399913062,"Charles Hamilton","3","14:00:00"
113650206,"Santiago Ross","2","14:00:00"
290472115,"Zane Watson","3","14:00:00"
484545865,"Evan Mendoza","2","14:00:00"
314943172,"Wyatt Reeves","4","14:00:00"
188968759,"Logan Nelson","4","14:00:00"
463532628,"John Gray","3","14:00:00"
290511918,"Mateo Nguyen","3","14:00:00"
142471769,"Samuel Perez","2","14:00:00"
142495921,"Ian Rogers","2","14:00:00"
463545391,"Landon Cox","4","14:00:00"
290531924,"Kayden Graham","3","14:00:00"
414082881,"Everett Cross","3","14:00:00"
188981068,"Bennett Cruz","3","14:00:00"
264087378,"Emmett Watson","5","14:00:00"
276990724,"Christian Chavez","2","14:00:00"
214973600,"William Rivera","3","14:00:00"
268532118,"Bennett Baldwin","4","14:00:00"
363684047,"Thomas Campbell","2","14:00:00"
189070153,"Austin Collins","2","14:00:00"
194865133,"Everett Diaz","4","14:00:00"
189096102,"Leonardo Wilson","4","14:00:00"
214958338,"Lucas Sutton","4","14:00:00"
344318003,"Rowan Castillo","2","14:00:00"
260346670,"Victor Ward","3","14:00:00"
189221086,"Bennett Reed","4","14:00:00"
478204425,"Waylon Smith","2","14:00:00"
271667606,"Miles Gardner","3","14:00:00"
463638673,"Robert Long","3","14:00:00"
383769752,"Elias Davis","3","14:00:00"
466204639,"Ezekiel Herrera","3","14:00:00"
344289615,"Jace Ward","5","14:00:00"
225596006,"Julian Sanders","5","14:00:00"
194747214,"Aaron Ramirez","3","14:00:00"
314673176,"Connor Johnson","3","14:00:00"
142553664,"Daniel Jimenez","3","14:00:00"
189622466,"Elias Smith","3","14:00:00"
225525797,"Weston Ramos","4","14:00:00"
466037128,"Elijah Davis","4","14:00:00"
247822883,"Angel Rogers","4","14:00:00"
323248550,"Joseph Murphy","3","14:00:00"
406570378,"Carter Gomez","3","14:00:00"
113660519,"Austin Berg","3","14:00:00"
310859645,"Levi Brown","2","14:00:00"
275679784,"Jaxson Cooper","4","14:00:00"
194585751,"Anthony Moore","4","14:00:00"
344261148,"Benjamin Diaz","3","14:00:00"
262821675,"Gael Peterson","5","14:00:00"
189654928,"Lucas Sanders","3","14:00:00"
380117142,"Hudson Lewis","2","14:00:00"
465947968,"Samuel Thomas","3","14:00:00"
194439683,"Roman Clark","3","14:00:00"
311004303,"Damian Edwards","2","14:00:00"
194348410,"Benjamin Sanders","3","14:00:00"
472886042,"Brooks Hernandez","3","14:00:00"
465908034,"Emmett Riley","4","14:00:00"
311050534,"Miles Serrano","4","14:00:00"
225409557,"Xavier Sutton","4","14:00:00"
323242931,"Jack Graham","3","14:00:00"
204549348,"Grayson Adams","4","14:00:00"
142789697,"Brayden Perez","2","14:00:00"
168088589,"Connor Walters","4","14:00:00"
262836347,"Carson Edwards","2","14:00:00"
194270238,"Waylon Bennett","3","14:00:00"
189987802,"Aiden Diaz","3","14:00:00"
314323408,"Jacob White","3","14:00:00"
103710609,"Isaiah Ramos","4","14:00:00"
314299637,"Jose Anderson","3","14:00:00"
442254929,"Aaron Reed","4","14:00:00"
190066990,"Bennett Nolan","3","14:00:00"
142912212,"Ezekiel Ruiz","3","14:00:00"
214659233,"Malik Nolan","2","14:00:00"
432182394,"Owen Ramos","4","14:00:00"
194138551,"Nathan Lee","4","14:00:00"
413800775,"Gael Thomas","3","14:00:00"
465837654,"Henry Jimenez","3","14:00:00"
311205897,"Michael Hernandez","3","14:00:00"
383885183,"Asher Freeman","3","14:00:00"
290809513,"Ryder Adams","3","14:00:00"
247806309,"Owen Rivera","3","14:00:00"
412432697,"John Ross","3","14:00:00"
464291741,"William Hamilton","2","14:00:00"
290825506,"Harlan Ray","4","14:00:00"
434340501,"Eli Roberts","3","14:00:00"
474987319,"Adrian Nelson","3","14:00:00"
343957410,"William Bennett","4","14:00:00"
159143418,"Grayson Parker","3","14:00:00"
474978761,"Angel Lee","2","14:00:00"
380916046,"Ezra Freeman","3","14:00:00"
314080249,"Levi Sanders","4","14:00:00"
311310433,"Luke Schultz","2","14:00:00"
314056969,"Levi Kim","4","14:00:00"
412489256,"Jordan Powell","3","14:00:00"
260499336,"Kody Smith","4","14:00:00"
190353152,"Ezra Baker","3","14:00:00"
440965857,"Harlan Price","2","14:00:00"
333194456,"Anthony Jackson","5","14:00:00"
190373233,"Thomas King","3","14:00:00"
214438245,"Asher Weber","5","14:00:00"
465732563,"Ethan Kelly","2","14:00:00"
190538391,"Jaxon Nguyen","2","14:00:00"
190614516,"Nicholas Riley","3","14:00:00"
143241428,"Anthony Anderson","2","14:00:00"
327615148,"Isaiah Gardner","3","14:00:00"
464371264,"Malik Rodriguez","4","14:00:00"
108133201,"Harlan Rodriguez","2","14:00:00"
422177129,"Rowan Foster","3","14:00:00"
311502556,"Jaxon Carter","2","14:00:00"
225037363,"Jaxon Diaz","3","14:00:00"
313769133,"Tristan Morris","3","14:00:00"
290944472,"Isaiah Bryant","3","14:00:00"
313749029,"Jameson Gutierrez","2","14:00:00"
464391166,"Kody Kelly","3","14:00:00"
369789523,"Hudson Reed","4","14:00:00"
252748235,"Leonardo Price","2","14:00:00"
243645770,"Peter Young","3","14:00:00"
377355886,"Gael Collins","3","14:00:00"
313703188,"Christian Williams","3","14:00:00"
413682804,"Cooper Figueroa","2","14:00:00"
400086916,"Emmett Long","3","14:00:00"
465632091,"Ian Reyes","2","14:00:00"
465631036,"Jayden Berg","3","14:00:00"
190850355,"Gabriel Ramos","3","14:00:00"
435168420,"Robert Scott","4","14:00:00"
464486562,"William Cox","3","14:00:00"
193598348,"Michael Chavez","2","14:00:00"
400111245,"William Diaz","3","14:00:00"
193573190,"Levi Bailey","3","14:00:00"
465605867,"Jaxson Watson","2","14:00:00"
103367816,"Mateo Nolan","4","14:00:00"
290989902,"Gabriel Hill","3","14:00:00"
313646833,"Mason Ramirez","3","14:00:00"
464607251,"Silas Hill","3","14:00:00"
243529743,"Ian Sanchez","2","14:00:00"
311745037,"Ryan Long","3","14:00:00"
190972403,"Sebastian Wood","3","14:00:00"
143458808,"Grayson Walker","4","14:00:00"
474977865,"Shane Campbell","4","14:00:00"
214376273,"Easton Figueroa","3","14:00:00"
159422390,"Santiago Cohen","3","14:00:00"
311824437,"Rowan Hughes","3","14:00:00"
333147734,"Elias Williams","2","14:00:00"
159426002,"Jayden Weber","3","14:00:00"
243476286,"Malik Spencer","3","14:00:00"
191041085,"Mason Spencer","3","14:00:00"
191085577,"Malik Reeves","2","14:00:00"
204512493,"Omar Scott","3","14:00:00"
291031565,"Angel Sanders","3","14:00:00"
191161720,"Adrian King","3","14:00:00"
110865118,"Levi Myers","4","14:00:00"
224909496,"Hudson Long","3","14:00:00"
159500593,"Brooks Ramos","2","14:00:00"
333059336,"Isaiah Freeman","4","14:00:00"
412887332,"Ryder Figueroa","2","14:00:00"
413393514,"Brayden Thomas","4","14:00:00"
343514260,"Christopher Morris","3","14:00:00"
333025239,"Declan Smith","5","14:00:00"
464709260,"Axel Nolan","4","14:00:00"
313256429,"Finn Powell","3","14:00:00"
333009899,"Victor Ruiz","3","14:00:00"
173506159,"Zane Ramos","3","14:00:00"
464721025,"Evan Holmes","3","14:00:00"
191299326,"Mason Castillo","3","14:00:00"
193007860,"Landon Myers","3","14:00:00"
291168113,"Colton Freeman","2","14:00:00"
224746015,"Xavier Taylor","3","14:00:00"
277165177,"Micah Ortiz","3","14:00:00"
343397491,"Josiah Cooper","3","14:00:00"
108146878,"Leonardo Hall","3","14:00:00"
369823314,"Andrew Pena","4","14:00:00"
312045676,"Benjamin Patel","3","14:00:00"
104317248,"Axel Smith","2","14:00:00"
400247367,"James Wright","3","14:00:00"
191355622,"Ian Moore","4","14:00:00"
191419149,"Nathan Jimenez","4","14:00:00"
378625039,"Eli Long","3","14:00:00"
419170205,"Nolan Miller","3","14:00:00"
313114774,"Evan Howard","2","14:00:00"
192612906,"Robert Bailey","2","14:00:00"
143804723,"Josiah Peterson","4","14:00:00"
110148270,"Carson Graham","3","14:00:00"
332989834,"Hector Douglas","5","14:00:00"
484020448,"Wesley Brooks","3","14:00:00"
313073206,"Nicholas Morgan","3","14:00:00"
192540537,"Jayden Kim","4","14:00:00"
191541678,"Christopher James","3","14:00:00"
477966965,"Matthew Jackson","2","14:00:00"
192490990,"Christian Cruz","2","14:00:00"
413267294,"Julian Brooks","3","14:00:00"
413264992,"Maverick Davis","5","14:00:00"
412982728,"Jacob Martinez","3","14:00:00"
191553276,"Alexander Freeman","2","14:00:00"
312990361,"Gabriel Green","4","14:00:00"
246364063,"Axel Potter","3","14:00:00"
451029911,"Omar Ortiz","2","14:00:00"
277209411,"Ethan Hamilton","4","14:00:00"
192367204,"Max Stewart","3","14:00:00"
105755801,"Landon Stephens","3","14:00:00"
191635874,"Adrian James","3","14:00:00"
412987103,"Adrian Cook","2","14:00:00"
451036541,"Mason Peterson","3","14:00:00"
343360520,"Caleb Garcia","4","14:00:00"
483970430,"Gabriel Rogers","4","14:00:00"
191694218,"Luke Richardson","3","14:00:00"
191745494,"Asher Howard","2","14:00:00"
413185119,"Victor Watson","3","14:00:00"
191762782,"Jonathan Thomas","2","14:00:00"
343142574,"Harlan Garcia","3","14:00:00"
192275398,"Sebastian Thompson","4","14:00:00"
413176126,"Luca Herrera","4","14:00:00"
168389865,"Jace Rogers","3","14:00:00"
413029452,"Michael Spencer","3","14:00:00"
251855190,"Elias Davis","4","14:00:00"
369879440,"Jose Davis","3","14:00:00"
413030288,"Levi Edwards","4","14:00:00"
472774331,"Ryan Stewart","3","14:00:00"
144602058,"Liam Gutierrez","2","14:00:00"
260544330,"Omar Williams","3","14:00:00"
265359532,"Hudson Ramos","3","14:00:00"
144667146,"Jeremiah Wright","4","14:00:00"
298321114,"Maverick White","3","14:00:00"
173711959,"Joshua Roberts","3","14:00:00"
312556656,"Christopher Bennett","3","14:00:00"
312557857,"Finn Davis","4","14:00:00"
103323174,"John Stephens","4","14:00:00"
421981883,"Oliver Keller","4","14:00:00"
177347834,"Orion Hughes","3","14:00:00"
413082883,"Micah Foster","3","14:00:00"
312581892,"Roman Potter","4","14:00:00"
363467880,"Elijah Price","3","14:00:00"
168657623,"Roman Carter","3","14:00:00"
483698314,"Mason Price","4","14:00:00"
363409100,"Shane Green","3","14:00:00"
465109547,"Isaac Schultz","3","14:00:00"
277244150,"Jack Adams","4","14:00:00"
277246789,"Andrew Martinez","2","14:00:00"
255551048,"Jack Campbell","5","14:00:00"
483658597,"Rafael Jones","3","14:00:00"
159765367,"Waylon Diaz","2","14:00:00"
270152302,"Leonardo Douglas","4","14:00:00"
251263811,"Ryan Gray","3","14:00:00"
243155474,"Michael Rodriguez","3","14:00:00"
474877555,"Ryan Miller","3","14:00:00"
214113520,"Damian Mitchell","3","14:00:00"
243051916,"Josiah Scott","3","14:00:00"
268473301,"Theodore Johnson","3","14:00:00"
144815450,"Ezekiel Bennett","3","14:00:00"
243047862,"Caleb Nelson","3","14:00:00"
243039098,"Isaiah Fischer","3","14:00:00"
159788593,"Wesley Keller","3","14:00:00"
260570374,"Lucas Reyes","3","14:00:00"
114054866,"Hector Collins","2","14:00:00"
224381177,"Gabriel Rivera","4","14:00:00"
144925113,"Thomas Alvarez","3","14:00:00"
159835267,"Matthew Edwards","3","14:00:00"
457849695,"Mason Potter","3","14:00:00"
100409648,"Declan Morgan","2","14:00:00"
251245669,"Hudson Johnson","3","14:00:00"
114080065,"Gael Kelly","4","14:00:00"
440513863,"Adam Thompson","4","14:00:00"
455646230,"Harlan Brown","2","14:00:00"
442705036,"Jaxson Taylor","4","14:00:00"
260581152,"Jack Bryant","3","14:00:00"
372847358,"Jordan Bailey","3","14:00:00"
400502838,"Jaxon Phillips","3","14:00:00"
214044790,"Joseph Cooper","3","14:00:00"
277466795,"Jose Lee","3","14:00:00"
114347634,"Axel Watson","3","14:00:00"
110886567,"Jameson Evans","5","14:00:00"
177716272,"Emmett Diaz","2","14:00:00"
263064032,"Nicholas Gardner","2","14:00:00"
168848221,"Jacob Reeves","3","14:00:00"
114649961,"Carter Lam","4","14:00:00"
253082627,"Carson Brown","3","14:00:00"
224213299,"Connor Weber","4","14:00:00"
483527428,"Levi Watson","3","14:00:00"
277538257,"William Stephens","3","14:00:00"
114663261,"Santiago Gutierrez","2","14:00:00"
400549664,"Caleb Martin","3","14:00:00"
205954471,"Carter Castillo","2","14:00:00"
160205449,"John Ramirez","4","14:00:00"
429865901,"Finn Chavez","3","14:00:00"
332657695,"Carter Reyes","3","14:00:00"
477724662,"Robert Wood","2","14:00:00"
496108983,"Dominic Gonzalez","5","14:00:00"
496019164,"William Rivera","4","14:00:00"
255595747,"Waylon Brooks","2","14:00:00"
495996777,"Aaron Jackson","4","14:00:00"
427894081,"Adam Reeves","2","14:00:00"
277625812,"Hudson Morales","3","14:00:00"
298476139,"Evan Ruiz","3","14:00:00"
392368565,"Aiden Nguyen","3","14:00:00"
390670907,"Adam Nolan","3","14:00:00"
114901771,"Jacob Rodriguez","3","14:00:00"
255617054,"Ethan Nguyen","2","14:00:00"
472753827,"Micah Jackson","3","14:00:00"
255737070,"Ryder Rivera","2","14:00:00"
115054896,"Silas Bennett","5","14:00:00"
291656040,"Landon Thompson","3","14:00:00"
362493733,"Ezekiel Young","4","14:00:00"
145221732,"Elijah Ray","3","14:00:00"
242516411,"Xavier Harris","3","14:00:00"
400630674,"Easton Thomas","4","14:00:00"
432234400,"Sebastian Long","2","14:00:00"
433824901,"James Holmes","3","14:00:00"
224134445,"Micah Gomez","2","14:00:00"
322168208,"Ezra Cox","3","14:00:00"
277734071,"Caleb Rivera","3","14:00:00"
362390875,"Christopher Pena","3","14:00:00"
302070888,"Ezekiel Hernandez","5","14:00:00"
277764628,"Mateo Nguyen","2","14:00:00"
242449579,"Daniel Moore","4","14:00:00"
342411650,"Nicholas Bennett","3","14:00:00"
495717461,"Xavier Mitchell","3","14:00:00"
168891716,"Kai Holmes","4","14:00:00"
362296029,"Declan Gomez","3","14:00:00"
255862725,"Charles Smith","4","14:00:00"
268312647,"Wesley Sanders","3","14:00:00"
392560293,"Greyson Morris","4","14:00:00"
209018666,"Isaiah Williams","3","14:00:00"
495633948,"Jaxson Bailey","2","14:00:00"
291804578,"Ezra Green","3","14:00:00"
160416848,"Gael Anderson","3","14:00:00"
380036786,"Axel Cooper","2","14:00:00"
495625320,"Carter Diaz","3","14:00:00"
392564466,"Elias Hernandez","3","14:00:00"
223947045,"Cooper Price","4","14:00:00"
115812060,"Max Lewis","3","14:00:00"
115881048,"Ryder Walters","3","14:00:00"
368260928,"Colton Anderson","3","14:00:00"
174008101,"Gabriel Schultz","3","14:00:00"
457889292,"Leonardo Morris","3","14:00:00"
115975321,"Leo Jimenez","4","14:00:00"
342323156,"Logan Lopez","3","14:00:00"
382437436,"Joshua Long","3","14:00:00"
208994166,"Landon Morales","2","14:00:00"
302096150,"James Morris","3","14:00:00"
116129114,"Cooper Turner","3","14:00:00"
145436654,"Orion Torres","4","14:00:00"
483414070,"Cooper Nelson","2","14:00:00"
483410792,"Gael Jimenez","3","14:00:00"
477653732,"Cooper Ruiz","3","14:00:00"
361826491,"Easton Clark","4","14:00:00"
443212718,"Emmett Serrano","5","14:00:00"
361818805,"Zane Wilson","3","14:00:00"
168897547,"Victor Powell","2","14:00:00"
327212776,"Sebastian Schultz","3","14:00:00"
291925176,"Brayden Murphy","3","14:00:00"
223847233,"Cameron Wilson","3","14:00:00"
324421002,"Luke Allen","3","14:00:00"
241878312,"Rafael Young","3","14:00:00"
495402847,"Aaron Miller","3","14:00:00"
483371507,"Weston Johnson","3","14:00:00"
477643562,"Jackson Lopez","3","14:00:00"
327167238,"Levi Ortiz","3","14:00:00"
421801023,"Andrew Schultz","2","14:00:00"
400664146,"Peter Gutierrez","2","14:00:00"
116497383,"Mateo Herrera","2","14:00:00"
241773218,"Shane Lopez","3","14:00:00"
292018654,"Jordan Kim","2","14:00:00"
432269650,"Nolan Bailey","2","14:00:00"
392733149,"Malik Baker","3","14:00:00"
323155726,"Kai Herrera","2","14:00:00"
116530861,"Noah Roberts","4","14:00:00"
457931255,"Maverick Herrera","2","14:00:00"
116653940,"Elijah Kelly","3","14:00:00"
145748303,"Elias Powell","2","14:00:00"
103807988,"Joseph Green","3","14:00:00"
372721124,"Emmett Bailey","3","14:00:00"
342100012,"Maverick Martinez","3","14:00:00"
502203343,"Aiden Collins","3","14:00:00"
392791307,"Bennett Hughes","2","14:00:00"
269436782,"Jack Thomas","3","14:00:00"
483234422,"Peter Price","2","14:00:00"
223648102,"Grayson Edwards","3","14:00:00"
427499061,"Roman Thomas","3","14:00:00"
176362752,"Jordan Ramos","3","14:00:00"
263093076,"Adam Reeves","4","14:00:00"
255930280,"Bennett Sanders","3","14:00:00"
361374429,"Shane Garcia","3","14:00:00"
361328360,"Jayden Freeman","3","14:00:00"
495147789,"David Brooks","4","14:00:00"
443439629,"Beau Morales","3","14:00:00"
223611131,"Wyatt Collins","2","14:00:00"
388520907,"Rowan Lam","3","14:00:00"
392856374,"Sebastian Morales","3","14:00:00"
117127363,"Jack Stewart","4","14:00:00"
361250317,"Damian Perez","3","14:00:00"
404620519,"Julian Hill","3","14:00:00"
260746389,"Hunter Roberts","3","14:00:00"
278494136,"Jose Castillo","2","14:00:00"
374611709,"Joshua Walters","3","14:00:00"
472684403,"Finn Potter","3","14:00:00"
392921949,"Lucas Moore","3","14:00:00"
275208824,"Parker Hernandez","3","14:00:00"
241114589,"Zane Evans","3","14:00:00"
474708370,"Finn Sanchez","4","14:00:00"
421737240,"Anthony Long","3","14:00:00"
247643105,"David Ramirez","3","14:00:00"
117194685,"Bennett Serrano","3","14:00:00"
342001478,"Michael Cross","5","14:00:00"
278593292,"Carter Taylor","3","14:00:00"
361182031,"Joseph Cox","3","14:00:00"
483177838,"Kai Collins","3","14:00:00"
298827743,"Charles Alvarez","4","14:00:00"
270128612,"Tristan Ross","4","14:00:00"
178313134,"Harlan Brown","5","14:00:00"
260777617,"Jace Ortiz","3","14:00:00"
361119695,"James Nguyen","2","14:00:00"
178321283,"Benjamin Bailey","4","14:00:00"
240979895,"Peter Foster","3","14:00:00"
268183697,"Jayden Keller","4","14:00:00"
223474524,"Samuel Watson","3","14:00:00"
160786526,"Brayden Richardson","2","14:00:00"
332201981,"Anthony Patel","2","14:00:00"
494893541,"Jace Thomas","3","14:00:00"
117458634,"Elias Rogers","2","14:00:00"
240891941,"Wesley Cohen","3","14:00:00"
388553402,"Easton Moore","2","14:00:00"
431620748,"Christian Hernandez","3","14:00:00"
341908200,"Kayden Fischer","4","14:00:00"
265267571,"Michael Castillo","3","14:00:00"
117477634,"Nicholas Johnson","3","14:00:00"
169131161,"Ian Nolan","3","14:00:00"
332185160,"Harlan Cross","3","14:00:00"
269320043,"Liam Kelly","3","14:00:00"
260797769,"Carter Anderson","4","14:00:00"
105146715,"Mason Walters","3","14:00:00"
169134111,"Ethan Parker","3","14:00:00"
367180781,"Malik Watson","3","14:00:00"
370834312,"Michael Scott","2","14:00:00"
361035155,"Elias Lam","4","14:00:00"
376134759,"Julian Ruiz","3","14:00:00"
439180998,"Dylan Kim","3","14:00:00"
252697014,"Silas Johnson","2","14:00:00"
497759798,"Micah Ward","3","14:00:00"
472568140,"Ryan Mendoza","3","14:00:00"
161033296,"Brooks Gray","4","14:00:00"
260873229,"Silas Price","3","14:00:00"
451737879,"Aaron Alvarez","5","14:00:00"
260892884,"Michael Parker","3","14:00:00"
146248085,"Lincoln Rogers","3","14:00:00"
360906028,"Kody Stewart","4","14:00:00"
443596154,"Aiden Peterson","5","14:00:00"
146299875,"Beau Moore","3","14:00:00"
117702232,"Max Campbell","3","14:00:00"
299015265,"Alexander Turner","3","14:00:00"
437156285,"Bennett Hughes","3","14:00:00"
494725647,"Jace Wilson","2","14:00:00"
360815179,"Easton Rogers","2","14:00:00"
451796434,"Elijah Cooper","4","14:00:00"
406806259,"Owen Cooper","3","14:00:00"
256088940,"Tristan Walker","3","14:00:00"
360801145,"Miles Cohen","3","14:00:00"
427261772,"Mateo Lam","4","14:00:00"
383164164,"Cooper Walker","5","14:00:00"
223194190,"Jacob Perez","3","14:00:00"
240438318,"Peter Fischer","4","14:00:00"
434225113,"Lucas Howard","3","14:00:00"
380876508,"John Harris","4","14:00:00"
240403472,"Damian Hughes","4","14:00:00"
431388913,"David Harris","3","14:00:00"
169175525,"Michael Ramirez","3","14:00:00"
418961113,"Santiago Cross","4","14:00:00"
341671328,"Hunter Ramos","4","14:00:00"
292617193,"Santiago Taylor","3","14:00:00"
406829166,"Weston Taylor","2","14:00:00"
443675198,"Roman Stephens","4","14:00:00"
365475229,"David Diaz","2","14:00:00"
250779731,"Alexander Long","3","14:00:00"
146509626,"Jonathan Taylor","3","14:00:00"
341627961,"Isaiah Cruz","4","14:00:00"
482921428,"Xavier Nelson","4","14:00:00"
497904956,"Lucas Peterson","4","14:00:00"
400872657,"Julian Torres","2","14:00:00"
323051114,"David Diaz","4","14:00:00"
272114490,"Jordan Walters","3","14:00:00"
118139532,"Ryder James","3","14:00:00"
360635406,"Ezra Foster","3","14:00:00"
326936733,"Jacob Jackson","3","14:00:00"
477538269,"Adam Robinson","3","14:00:00"
360625560,"Nathan Serrano","5","14:00:00"
161363096,"Landon Robinson","4","14:00:00"
494655734,"Ryder Campbell","3","14:00:00"
102364292,"Logan Morgan","4","14:00:00"
401023044,"Ezekiel Adams","3","14:00:00"
360507056,"Zane Berg","3","14:00:00"
303795327,"Jose Diaz","3","14:00:00"
222907913,"Jaxson Morris","2","14:00:00"
213437523,"Miles Clark","3","14:00:00"
240239076,"Everett Martin","3","14:00:00"
299097242,"Austin Potter","2","14:00:00"
323033338,"Wyatt Mitchell","2","14:00:00"
304440984,"Michael Stephens","3","14:00:00"
275229587,"Brayden Nguyen","3","14:00:00"
429802741,"Elias Moore","2","14:00:00"
146969321,"Aiden Wilson","4","14:00:00"
240076860,"Thomas Cross","4","14:00:00"
147000187,"Ethan Kelly","3","14:00:00"
240058340,"Joshua Reed","3","14:00:00"
427051006,"Carson Murphy","3","14:00:00"
250755519,"Evan Ramirez","4","14:00:00"
371656719,"Miles Berg","4","14:00:00"
500159779,"Shane Berg","3","14:00:00"
147014553,"Axel Kim","4","14:00:00"
494525047,"Waylon Cross","4","14:00:00"
245428707,"Mason Edwards","3","14:00:00"
458050874,"Bennett Ramirez","3","14:00:00"
269999459,"Christopher Richardson","3","14:00:00"
360264859,"Zane Martin","4","14:00:00"
147372203,"Luke Davis","3","14:00:00"
252655946,"Josiah Lopez","3","14:00:00"
421460903,"Aaron Bailey","4","14:00:00"
176454869,"Waylon Murphy","2","14:00:00"
360256157,"Roman Wood","3","14:00:00"
443788857,"Brayden Patel","3","14:00:00"
239897709,"Matthew Parker","3","14:00:00"
147433006,"Maverick Moore","3","14:00:00"
268779336,"Zane Hamilton","2","14:00:00"
147479306,"Roman Potter","3","14:00:00"
147541647,"Joseph Peterson","4","14:00:00"
239870241,"Roman Turner","3","14:00:00"
279646856,"Max Foster","4","14:00:00"
340962654,"Jeremiah Wright","2","14:00:00"
360220402,"Joshua Cox","4","14:00:00"
292902058,"Jonathan Cox","3","14:00:00"
455993518,"Max Sutton","3","14:00:00"
393448200,"Samuel Kelly","3","14:00:00"
443913325,"Oliver Pena","2","14:00:00"
279717444,"Matthew Reyes","4","14:00:00"
434943527,"Finn Ward","4","14:00:00"
452035467,"Omar Ortiz","4","14:00:00"
443934470,"Liam Reeves","3","14:00:00"
331744798,"Oliver Bryant","4","14:00:00"
274187493,"Bennett Allen","3","14:00:00"
213387003,"Jack Potter","3","14:00:00"
359980555,"Jacob Peterson","4","14:00:00"
222581275,"Damian Jimenez","3","14:00:00"
501168417,"Cooper Anderson","3","14:00:00"
106432044,"Luca Mitchell","2","14:00:00"
119250194,"Andrew Moore","3","14:00:00"
147852136,"Henry Smith","5","14:00:00"
147902984,"Jonathan Gutierrez","4","14:00:00"
438064239,"Alexander Patel","3","14:00:00"
494253215,"Samuel Reeves","4","14:00:00"
331693785,"Ian Roberts","2","14:00:00"
430756414,"Oliver Sutton","3","14:00:00"
279894656,"Adrian Douglas","3","14:00:00"
434942076,"Brooks Bryant","4","14:00:00"
205601868,"Jack Peterson","4","14:00:00"
239556239,"Elias Ramos","2","14:00:00"
213253054,"Michael Moore","2","14:00:00"
250716214,"Roman Wilson","4","14:00:00"
222286965,"Hudson Williams","2","14:00:00"
426898058,"Carson Ray","2","14:00:00"
247415821,"Wyatt Phillips","5","14:00:00"
279942899,"Jose Ramirez","3","14:00:00"
265084814,"Matthew Herrera","4","14:00:00"
404834595,"Julian Ramos","3","14:00:00"
119570290,"Roman Jones","4","14:00:00"
359570343,"Jacob Chavez","3","14:00:00"
444036103,"Roman Anderson","3","14:00:00"
359538389,"Andrew Figueroa","4","14:00:00"
393680368,"Declan Foster","2","14:00:00"
452317853,"John Gardner","2","14:00:00"
359481076,"Jace Ortiz","2","14:00:00"
119748009,"Easton Jimenez","3","14:00:00"
434941012,"Aaron Collins","2","14:00:00"
482505264,"Ethan Alvarez","3","14:00:00"
119893451,"David Bailey","3","14:00:00"
256221174,"Levi Jackson","3","14:00:00"
147974635,"Asher Hall","3","14:00:00"
359314946,"Shane Ortiz","3","14:00:00"
444155971,"Damian Cox","3","14:00:00"
482503726,"Mason Miller","4","14:00:00"
432324829,"Cameron Miller","5","14:00:00"
239270193,"Roman Wilson","3","14:00:00"
239251257,"Kody Fischer","3","14:00:00"
148079132,"Axel Howard","2","14:00:00"
359275313,"Tristan Kim","3","14:00:00"
119934820,"Jackson James","3","14:00:00"
426832124,"Nathan Green","3","14:00:00"
293100100,"Owen Edwards","5","14:00:00"
245343503,"Oliver Serrano","2","14:00:00"
280160162,"Omar Mitchell","4","14:00:00"
340594003,"Christopher Kim","4","14:00:00"
374717520,"Oliver Cox","3","14:00:00"
438057789,"Colton Hamilton","2","14:00:00"
502133987,"Hunter Hughes","4","14:00:00"
302359635,"Kai Hughes","3","14:00:00"
372606148,"Cooper Ruiz","3","14:00:00"
239177280,"Jaxson Riley","3","14:00:00"
120050376,"Luca Bryant","4","14:00:00"
222135919,"Dylan Young","3","14:00:00"
120237333,"Daniel Campbell","3","14:00:00"
250658527,"Connor Ramos","4","14:00:00"
