"employee_id","full_name","department","total_paid"
834098057,"Anthony Robinson","IT","12048.44"
154100421,"Maverick Sutton","IT","12046.70"
793815204,"Easton Watson","IT","12046.65"
888160764,"Angel Kim","IT","12044.93"
198106706,"Zane Richardson","IT","12036.00"
113076093,"Noah Powell","IT","12034.76"
824087696,"Silas Hill","IT","12034.18"
403617754,"Adam Douglas","IT","12029.77"
655250248,"Declan Carter","IT","12023.63"
541011717,"Harlan Riley","IT","12023.56"
405408079,"Lucas Diaz","IT","12020.59"
477396939,"Rowan Edwards","IT","12020.09"
647217736,"Jace Morales","IT","12018.42"
618945601,"Joseph Ramirez","IT","12016.37"
274193396,"Matthew Cooper","IT","12014.07"
733920847,"Robert Rogers","IT","12009.01"
707462367,"Zane Campbell","IT","12004.79"
822312381,"Wesley Bennett","IT","12004.48"
850232658,"Adrian Lewis","IT","12003.96"
903549635,"Gabriel Reyes","IT","12002.99"
432271184,"Ezra Douglas","IT","12002.16"
280398018,"Xavier Gonzalez","IT","12001.77"
321376842,"Hudson Gray","IT","12000.81"
905128773,"Dylan Stewart","IT","11997.36"
695443608,"Nicholas Chavez","IT","11993.91"
235895152,"Kai Ortiz","IT","11993.77"
736214436,"John Riley","IT","11993.36"
675838874,"Brooks Hamilton","IT","11991.54"
207167281,"Andrew Perez","IT","11988.60"
180880862,"Charles Holmes","IT","11985.66"
661803452,"Austin Herrera","IT","11984.71"
121719036,"Carter Hamilton","IT","11978.31"
157992192,"Harlan Reed","IT","11976.82"
602023784,"Robert James","IT","11976.38"
199680113,"Andrew Reyes","IT","11969.53"
145100876,"Christian Hughes","IT","11968.00"
654023320,"Cooper Ruiz","IT","11965.91"
795989461,"Rafael Rivera","IT","11964.97"
909265092,"Malik Baldwin","IT","11963.02"
354368634,"Landon Stephens","IT","11962.45"
557910153,"Leonardo Gardner","IT","11960.77"
114138056,"Tristan Ross","IT","11960.31"
508451636,"Asher James","IT","11958.12"
480183061,"Caleb Lee","IT","11958.10"
874863506,"Jeremiah Campbell","IT","11954.38"
872619439,"Isaiah Long","IT","11948.46"
703350539,"Angel Jones","IT","11947.91"
710443540,"Jackson Herrera","IT","11946.20"
504498699,"David Spencer","IT","11935.36"
164590868,"Rafael Sanchez","IT","11931.54"
724348468,"Parker Lopez","IT","11929.37"
941890599,"Adam Johnson","IT","11928.26"
982492985,"Noah Flores","IT","11926.83"
468656588,"Leo Taylor","IT","11924.06"
683008537,"Hudson Roberts","IT","11923.30"
263541553,"Samuel Ross","IT","11920.86"
404632915,"Isaiah Torres","IT","11920.52"
688298481,"Joshua Figueroa","IT","11920.28"
498554265,"Hudson Cohen","IT","11918.13"
708486817,"Aiden Harris","IT","11917.18"
548220967,"Malik Freeman","IT","11914.20"
641037070,"Connor Garcia","IT","11913.63"
858631681,"Anthony Nguyen","IT","11909.53"
997286487,"Carter Jones","IT","11907.31"
587383283,"Jordan Green","IT","11905.35"
801772765,"Tristan Serrano","IT","11904.96"
365840117,"Jayden Edwards","IT","11900.38"
436977129,"Noah Garcia","IT","11899.92"
122553147,"Charles Jones","IT","11897.72"
619136397,"Nathan Rogers","IT","11897.21"
370772194,"Julian Riley","IT","11893.29"
608435626,"Jameson Long","IT","11881.75"
292762523,"Peter Patel","IT","11881.73"
489872572,"Cameron Diaz","IT","11876.96"
752074597,"Nolan Gutierrez","IT","11871.55"
288473314,"Julian Nelson","IT","11870.33"
604189162,"Jameson Mendoza","IT","11863.30"
163826366,"Jonathan Holmes","IT","11863.20"
635284386,"Eli Walters","IT","11861.90"
386272212,"Mason Rogers","IT","11861.85"
236519257,"Connor Castillo","IT","11861.09"
535638844,"Nicholas Fischer","IT","11860.16"
188249217,"Omar White","IT","11857.00"
392921949,"Lucas Moore","IT","11849.38"
989542082,"Daniel Bailey","IT","11846.62"
584724347,"Luca Morales","IT","11845.64"
778070473,"Aiden Gardner","IT","11845.26"
892169665,"Carter Chavez","IT","11844.23"
226350940,"Evan Figueroa","IT","11843.99"
274524264,"Jack Johnson","IT","11839.51"
376647627,"Gabriel Hamilton","IT","11838.01"
873590668,"Miles Myers","IT","11834.72"
635595080,"Brayden Riley","IT","11829.31"
156976456,"Lucas Wood","IT","11828.96"
920321370,"Logan Long","IT","11827.17"
909048946,"Lincoln Douglas","IT","11825.37"
451627558,"Jace Lam","IT","11825.03"
802696687,"James Flores","IT","11819.42"
616376172,"Lucas Gardner","IT","11818.95"
783672178,"Henry Morales","IT","11817.75"
831377148,"Jack Gonzalez","IT","11816.66"
371497363,"Cooper Anderson","IT","11814.75"
985649599,"Aaron Morris","IT","11807.46"
806528420,"Everett Morgan","IT","11806.89"
436101436,"Josiah Chavez","IT","11806.23"
252748235,"Leonardo Price","IT","11806.01"
260885700,"Wyatt Walters","IT","11803.99"
902954820,"Connor Howard","IT","11803.27"
657897106,"Austin Kelly","IT","11792.26"
261979967,"Emmett Hamilton","IT","11791.21"
637244539,"Axel Douglas","IT","11788.22"
558486525,"Josiah Nelson","IT","11785.76"
680215158,"Logan Hamilton","IT","11777.75"
674458519,"Kayden Adams","IT","11775.91"
750675504,"Michael Keller","IT","11775.69"
369730409,"Shane Castillo","IT","11775.22"
697477847,"Ezekiel Kelly","IT","11774.99"
578197467,"Noah Jones","IT","11773.46"
234280401,"Ryder Spencer","IT","11764.19"
897630208,"Jace Nolan","IT","11761.82"
233031075,"Henry Ortiz","IT","11760.18"
734563279,"Greyson Stephens","IT","11757.87"
688390975,"Gael Ortiz","IT","11752.25"
671277242,"Logan Gardner","IT","11751.74"
292368444,"Austin Baldwin","IT","11748.02"
403522634,"Henry Bennett","IT","11747.11"
936045965,"Noah Harris","IT","11746.95"
466860309,"Harlan Parker","IT","11744.71"
953700684,"Peter Myers","IT","11738.79"
964523339,"Ryan Jimenez","IT","11738.43"
925926263,"Declan Berg","IT","11736.25"
351499996,"James Brooks","IT","11733.64"
567030283,"Brayden Miller","IT","11733.61"
413964165,"Christopher Ross","IT","11732.19"
227490290,"Kai Rogers","IT","11721.26"
955145834,"Jace Keller","IT","11718.83"
428492821,"Santiago Cross","IT","11714.60"
293231649,"Carson Davis","IT","11714.02"
641752414,"Leo Baker","IT","11710.25"
142080107,"Hudson Gutierrez","IT","11707.42"
462109773,"Jose Torres","IT","11697.99"
562732420,"Ethan Evans","IT","11695.42"
261156709,"James Davis","IT","11689.72"
415254295,"Finn Stewart","IT","11679.58"
301291738,"Matthew Lopez","IT","11675.70"
422721438,"Elias Walker","IT","11675.07"
166543213,"Jameson Martinez","IT","11674.10"
672586113,"Brooks Holmes","IT","11670.66"
117701844,"Jeremiah Martin","IT","11668.08"
289506880,"Sebastian Nelson","IT","11667.33"
713913864,"Christopher Herrera","IT","11666.90"
997379706,"Micah Torres","IT","11664.86"
411411019,"Xavier Miller","IT","11656.84"
294127752,"Greyson King","IT","11656.62"
526896687,"Ryder Berg","IT","11656.12"
831594489,"Beau Harris","IT","11654.27"
182870351,"Mason Nguyen","IT","11652.78"
930646978,"Beau Watson","IT","11646.23"
612296357,"Jaxon Robinson","IT","11644.47"
643244869,"Jeremiah Davis","IT","11641.43"
835571814,"Jayden Chavez","IT","11640.70"
677903549,"Dominic Mitchell","IT","11638.62"
297615566,"Rowan Spencer","IT","11636.30"
984197950,"Luca Gray","IT","11635.93"
728681031,"Henry Diaz","IT","11632.61"
444829066,"Maverick Parker","IT","11632.58"
817965022,"Carson Figueroa","IT","11631.05"
144399121,"Austin Bennett","IT","11628.54"
698501277,"Ryan Perez","IT","11627.43"
249868236,"Jackson Herrera","IT","11627.12"
178447147,"Nathan Holmes","IT","11621.17"
736146304,"Levi Green","IT","11617.59"
129817779,"Jace Harris","IT","11617.52"
457440520,"Shane Long","IT","11616.64"
228893272,"Daniel Weber","IT","11615.02"
705645773,"Charles Hall","IT","11614.95"
956309946,"Wyatt Hernandez","IT","11608.12"
568226398,"John Hill","IT","11607.74"
538472848,"Rafael Sanchez","IT","11606.91"
848338600,"Jackson Williams","IT","11605.95"
289852546,"Weston Scott","IT","11604.00"
572959266,"Ezekiel Williams","IT","11594.32"
511080649,"Asher Graham","IT","11591.70"
143640022,"Alexander Watson","IT","11591.17"
128539898,"Elias Nolan","IT","11589.69"
772185641,"Ian Rogers","IT","11589.27"
791624050,"Christopher Riley","IT","11589.03"
127859462,"Cameron Clark","IT","11588.81"
202996239,"Ethan Harris","IT","11584.37"
477619330,"Kai Reyes","IT","11580.79"
144701699,"Rowan Green","IT","11578.81"
688653613,"Jace Baldwin","IT","11578.75"
460375940,"Sebastian Weber","IT","11566.74"
462586112,"Miles Sanchez","IT","11565.46"
838355627,"Easton Douglas","IT","11565.44"
551603657,"Ezra Douglas","IT","11564.27"
244803494,"Gabriel Ray","IT","11563.80"
585264258,"Joshua Potter","IT","11561.62"
517426956,"Jack Baldwin","IT","11561.15"
803662175,"Everett Cohen","IT","11554.65"
252003939,"Jeremiah Ramirez","IT","11553.98"
519604573,"Kai Stewart","IT","11553.77"
620530802,"Caleb Watson","IT","11545.92"
565207097,"Victor Long","IT","11544.82"
403302582,"Isaac Sutton","IT","11544.16"
856914958,"Jordan Walters","IT","11541.21"
131653654,"Jonathan Lewis","IT","11538.46"
539449794,"Lincoln Cohen","IT","11533.05"
833759921,"Jaxson Green","IT","11532.97"
196125574,"Elias Phillips","IT","11528.70"
320138392,"Declan Hill","IT","11525.81"
987650489,"Omar Rivera","IT","11524.34"
440402806,"Damian Gonzalez","IT","11522.21"
874268962,"Finn Reeves","IT","11520.90"
767864430,"Robert Edwards","IT","11519.40"
171269935,"Beau Cruz","IT","11515.84"
841978027,"Dominic Ray","IT","11512.68"
966316277,"Samuel Perez","IT","11511.31"
114153934,"Alexander Hamilton","IT","11501.07"
619848750,"Owen Foster","IT","11499.01"
774350135,"Elijah Schultz","IT","11492.14"
686223013,"Greyson Morris","IT","11489.26"
150568211,"Luca Garcia","IT","11486.82"
726060970,"Wesley Serrano","IT","11484.47"
546541566,"John Phillips","IT","11484.00"
430942085,"Peter Garcia","IT","11481.98"
615300118,"Ezekiel Brown","IT","11481.79"
886882500,"Wyatt Lopez","IT","11481.02"
926094214,"Roman Castillo","IT","11476.51"
419385990,"Joshua King","IT","11476.12"
848547645,"Cooper Nolan","IT","11472.37"
198346065,"Malik Jones","IT","11471.86"
263901940,"Damian Wood","IT","11467.81"
216506109,"Brayden Young","IT","11467.79"
637888824,"Beau Gardner","IT","11462.31"
254260623,"Jack Adams","IT","11460.96"
231057801,"Logan Williams","IT","11460.60"
487288809,"Eli Douglas","IT","11452.33"
688915623,"Ian Parker","IT","11450.92"
541398147,"Brayden Holmes","IT","11449.23"
490931931,"Cameron Foster","IT","11449.12"
311907102,"Adrian Bennett","IT","11446.37"
120048905,"Christopher Young","IT","11439.50"
319896692,"Julian Harris","IT","11437.58"
784082857,"Micah Figueroa","IT","11436.80"
517456669,"Alexander Howard","IT","11434.91"
519596738,"Asher Morris","IT","11434.45"
202781849,"Kody Morgan","IT","11431.68"
390504671,"Maverick Moore","IT","11430.96"
350462440,"Santiago Ortiz","IT","11428.20"
701385909,"Waylon Martinez","IT","11427.23"
484646765,"Angel Roberts","IT","11425.53"
248117127,"Beau Graham","IT","11425.11"
256967759,"Ethan Cox","IT","11424.17"
246122424,"John Walker","IT","11424.06"
275358474,"Elias Gomez","IT","11423.05"
933076568,"Xavier Baldwin","IT","11417.43"
569657738,"Aiden Young","IT","11415.62"
703371135,"Gael Cooper","IT","11415.36"
732189222,"Levi Taylor","IT","11411.47"
295050531,"Declan Collins","IT","11407.43"
100031799,"Declan Cross","IT","11407.41"
278773120,"Rowan Morris","IT","11405.63"
532870136,"Daniel Gonzalez","IT","11404.18"
339798800,"Leo Thomas","IT","11390.50"
787099503,"John Nelson","IT","11387.13"
510951259,"Theodore Rogers","IT","11384.61"
230417123,"Brayden Walters","IT","11384.06"
739016558,"Connor Price","IT","11378.33"
846596399,"Carson Gray","IT","11377.94"
988697130,"Lincoln Hughes","IT","11374.18"
173078859,"Jayden Robinson","IT","11372.43"
681450897,"Hector Ross","IT","11372.42"
900034866,"Anthony Gardner","IT","11371.72"
116690517,"Jameson Cruz","IT","11365.97"
151326485,"Wyatt Walters","IT","11364.79"
944612619,"Luca Ross","IT","11363.85"
105040394,"John Edwards","IT","11354.23"
912178834,"Elias Rogers","IT","11353.78"
237543894,"Matthew Howard","IT","11352.53"
867478757,"Joshua Turner","IT","11351.17"
669699402,"Leo Cooper","IT","11349.53"
752882230,"Aaron Pena","IT","11348.47"
718602612,"Sebastian Watson","IT","11347.21"
280080127,"Asher Castillo","IT","11341.88"
607815355,"Alexander Holmes","IT","11339.92"
997096661,"Mateo Hernandez","IT","11332.06"
639083686,"Axel Walters","IT","11332.00"
280152749,"Carter Bryant","IT","11330.38"
627952444,"Sebastian Jackson","IT","11329.80"
472335854,"Silas Diaz","IT","11325.52"
925248838,"Bennett Ray","IT","11324.31"
621014560,"Isaac Herrera","IT","11324.23"
114129152,"Sebastian Reyes","IT","11324.07"
826668664,"Dylan Campbell","IT","11321.46"
902899460,"Easton Wright","IT","11320.57"
143500464,"David Schultz","IT","11317.12"
154260218,"Matthew Walters","IT","11316.33"
470821321,"Rafael Herrera","IT","11316.06"
479756928,"Mason Gardner","IT","11314.70"
361965778,"David Jones","IT","11310.72"
278158828,"Matthew Phillips","IT","11309.65"
336769413,"Malik Peterson","IT","11307.62"
220014017,"Isaiah Lewis","IT","11307.33"
117435852,"Miles Williams","IT","11304.78"
959952152,"John Nguyen","IT","11304.60"
797072545,"Liam Thomas","IT","11302.48"
855621097,"Levi Walters","IT","11301.58"
577621803,"Adrian Hernandez","IT","11294.38"
465937078,"Robert Baldwin","IT","11289.59"
897634428,"Carter Figueroa","IT","11287.30"
712603267,"Mason Ramos","IT","11284.68"
649332271,"Logan Turner","IT","11284.24"
586110112,"Adam Gutierrez","IT","11279.65"
198577668,"Isaac Kelly","IT","11278.97"
368198065,"Orion Davis","IT","11277.68"
612997585,"Wesley Gomez","IT","11275.74"
480542578,"Hector Myers","IT","11274.03"
887216209,"Greyson Carter","IT","11271.97"
916544776,"Cameron Patel","IT","11268.25"
172497220,"Jaxon Cox","IT","11267.54"
724696184,"Ian White","IT","11264.19"
707298430,"Andrew Smith","IT","11260.33"
420257052,"Daniel Harris","IT","11258.44"
659234000,"Connor Douglas","IT","11257.50"
859412929,"Carson Reeves","IT","11257.41"
464294906,"Samuel Parker","IT","11252.68"
550047914,"Liam Ramos","IT","11250.69"
145669725,"Noah Scott","IT","11247.67"
609829704,"Aiden Long","IT","11237.75"
720091232,"Henry Howard","IT","11234.60"
388336819,"Henry Figueroa","IT","11234.26"
793514880,"Carson Parker","IT","11231.32"
215037525,"Josiah Miller","IT","11230.92"
390350620,"Jackson Lewis","IT","11228.36"
847222914,"Theodore Campbell","IT","11226.27"
984125350,"Greyson Morales","IT","11223.70"
289558806,"Colton Hamilton","IT","11222.60"
922540151,"Jeremiah Bailey","IT","11212.88"
117212304,"Hector Thomas","IT","11211.71"
664360568,"Isaac Watson","IT","11209.82"
543303554,"David Nguyen","IT","11209.76"
166993224,"Rowan Edwards","IT","11200.11"
172596301,"Brayden Sutton","IT","11196.00"
565244723,"Colton Reeves","IT","11195.43"
158827478,"Jaxon Herrera","IT","11189.14"
987204982,"Declan Hamilton","IT","11188.82"
720083641,"Weston Baldwin","IT","11187.86"
555892821,"Jaxson Herrera","IT","11185.36"
339087435,"Cooper Collins","IT","11184.73"
233278989,"Rowan Fischer","IT","11181.78"
322446603,"Brayden Ray","IT","11178.93"
518712422,"Angel Allen","IT","11162.81"
596235085,"Jose Jimenez","IT","11162.16"
384573055,"Carson Price","IT","11159.27"
812656188,"Joshua Davis","IT","11156.53"
544821549,"Lincoln Chavez","IT","11150.33"
717496999,"Hunter Williams","IT","11135.83"
553876636,"Robert Scott","IT","11135.78"
232796926,"Micah Rogers","IT","11135.12"
381398030,"Declan Schultz","IT","11135.07"
271995393,"Axel Allen","IT","11133.56"
106203631,"Peter Mitchell","IT","11129.95"
839393215,"Noah Potter","IT","11125.07"
194391627,"Gael Myers","IT","11125.04"
125076117,"Josiah Pena","IT","11123.12"
401606855,"Greyson Bennett","IT","11118.23"
196101604,"Kody Myers","IT","11118.10"
645771508,"Jeremiah Walker","IT","11115.74"
264317917,"Luca Allen","IT","11114.19"
322166104,"Jaxson Jimenez","IT","11113.78"
516248666,"Andrew Holmes","IT","11111.89"
455686849,"Michael Young","IT","11109.59"
151540614,"Kayden Foster","IT","11106.37"
373275356,"Jonathan Baldwin","IT","11105.33"
388953176,"Isaiah Bryant","IT","11098.38"
666849598,"Charles Hamilton","IT","11095.10"
511833515,"Carson Cruz","IT","11092.75"
977358891,"Finn Davis","IT","11092.68"
901066335,"Max Collins","IT","11088.74"
224158137,"Gabriel Serrano","IT","11080.02"
151869115,"Jackson Powell","IT","11079.26"
475401164,"Anthony Hall","IT","11077.02"
947463755,"Jack Mitchell","IT","11076.60"
194599432,"Ryan Wilson","IT","11070.30"
354617384,"Joseph Hernandez","IT","11069.96"
757102031,"Sebastian Castillo","IT","11069.10"
782295585,"Parker Serrano","IT","11068.11"
566864283,"Ryan Flores","IT","11067.00"
616313407,"Jayden Jackson","IT","11065.56"
937014657,"Cooper Harris","IT","11064.12"
452398142,"Gael Serrano","IT","11063.49"
623903315,"Brooks Cook","IT","11062.05"
326389742,"Matthew Hughes","IT","11058.14"
635415956,"Carter Bryant","IT","11057.34"
543420169,"Dominic Douglas","IT","11056.80"
570289555,"Kody Morgan","IT","11051.73"
410165000,"Matthew Diaz","IT","11049.55"
274221201,"Henry Anderson","IT","11042.29"
291169264,"Joshua Thomas","IT","11040.57"
114994634,"James Holmes","IT","11039.12"
829421374,"Daniel Nolan","IT","11036.64"
641733626,"Levi Reed","IT","11027.22"
560624425,"Nolan Adams","IT","11024.52"
454167912,"Parker Stewart","IT","11022.01"
963372386,"Christopher Schultz","IT","11019.05"
879764210,"Zane Berg","IT","11016.09"
144747102,"Hector Myers","IT","11014.47"
684481947,"Micah Thomas","IT","11013.24"
689043788,"Theodore Walker","IT","11012.82"
776561942,"Levi Powell","IT","11007.77"
606399373,"Cooper Graham","IT","11005.08"
885404192,"Andrew Cohen","IT","10995.84"
637450543,"Anthony Brown","IT","10995.56"
751379001,"Aaron Ross","IT","10993.82"
960869609,"Ryan Reeves","IT","10993.06"
382458943,"Thomas Perez","IT","10992.77"
264876858,"Isaac Mitchell","IT","10990.58"
180891326,"Connor Gonzalez","IT","10988.08"
859164963,"Bennett Reeves","IT","10986.92"
252279618,"Jacob Cohen","IT","10985.01"
264524071,"Ezra Cruz","IT","10983.79"
448008367,"Julian Figueroa","IT","10983.20"
611757227,"Jaxson Sanchez","IT","10982.68"
159010850,"Wyatt Carter","IT","10981.81"
391440504,"Carson Rogers","IT","10972.62"
549624211,"James Lopez","IT","10970.60"
327868569,"Santiago Berg","IT","10968.84"
546157635,"Finn Clark","IT","10962.39"
581498229,"Beau Diaz","IT","10958.04"
437908080,"William Williams","IT","10953.69"
404986775,"Peter Hall","IT","10951.33"
968466044,"Leonardo Hill","IT","10938.64"
462681593,"William Gardner","IT","10936.22"
213965665,"Connor Gonzalez","IT","10932.22"
140177304,"Wyatt Edwards","IT","10932.15"
596765934,"Waylon Wright","IT","10928.00"
376591103,"Landon Thomas","IT","10917.15"
170346646,"Silas Alvarez","IT","10915.90"
913939921,"Matthew Moore","IT","10913.75"
514380293,"Ryder Peterson","IT","10913.59"
283528884,"Elias King","IT","10911.25"
467457371,"Ezekiel Edwards","IT","10909.56"
654410953,"Samuel Wood","IT","10909.53"
538002937,"Emmett Howard","IT","10907.00"
939434152,"Hector Walters","IT","10905.23"
273902690,"James Walters","IT","10903.48"
979592998,"Ryan Ross","IT","10902.67"
190895310,"Zane Harris","IT","10900.06"
521316726,"Ian Gutierrez","IT","10899.03"
261504877,"Tristan Morris","IT","10894.91"
511481235,"Leonardo Roberts","IT","10892.94"
238987432,"Emmett Herrera","IT","10891.02"
839944473,"Aiden Lewis","IT","10890.40"
951586534,"Jaxson Riley","IT","10890.14"
817436714,"Lincoln Perez","IT","10884.77"
640907910,"Greyson Lewis","IT","10884.51"
640811177,"Jaxon Figueroa","IT","10882.89"
389821222,"Axel Hughes","IT","10882.49"
736421646,"Noah Phillips","IT","10881.36"
828912998,"Levi Baker","IT","10872.65"
903866377,"Tristan Miller","IT","10869.93"
234732673,"Grayson Reyes","IT","10868.00"
788246908,"Adam Rodriguez","IT","10866.07"
951956974,"Oliver Murphy","IT","10856.49"
313181389,"Max Morgan","IT","10839.89"
765274210,"Max Campbell","IT","10833.40"
138616537,"Emmett Jimenez","IT","10827.27"
914804961,"Kody Cook","IT","10826.62"
390701656,"Jacob Watson","IT","10825.27"
961157469,"Elijah Cruz","IT","10820.23"
329318847,"Isaiah Hughes","IT","10819.84"
917369762,"Ethan Myers","IT","10819.16"
288885798,"Isaac Anderson","IT","10814.58"
652808737,"Jeremiah Gonzalez","IT","10811.89"
199711780,"Easton Kelly","IT","10810.91"
873162576,"John Davis","IT","10809.76"
376767196,"Bennett Walters","IT","10809.32"
126990495,"Isaac Jimenez","IT","10801.85"
855785635,"Evan Reed","IT","10799.57"
398474227,"Samuel Watson","IT","10799.53"
308162917,"Julian Brown","IT","10790.21"
486744251,"Weston Lam","IT","10788.47"
624220430,"John Thompson","IT","10779.36"
759454867,"Jameson Stephens","IT","10778.18"
557792539,"Andrew Stewart","IT","10777.46"
705733146,"Christopher Evans","IT","10776.94"
518597177,"Dylan Ruiz","IT","10776.81"
142004951,"Colton Alvarez","IT","10775.48"
379380221,"Jacob Adams","IT","10773.29"
761039957,"Kai Gardner","IT","10770.67"
556957135,"Daniel Howard","IT","10764.97"
142733789,"Ryan King","IT","10762.77"
285715475,"Liam Hall","IT","10759.54"
760471591,"Ryan Ramirez","IT","10756.62"
585057547,"Lincoln Pena","IT","10755.10"
259091914,"Kody Alvarez","IT","10752.19"
758485412,"Declan Reeves","IT","10750.66"
913143940,"Jayden Reeves","IT","10750.57"
419331331,"Omar Garcia","IT","10736.30"
473108272,"Jose White","IT","10736.05"
332734641,"Nicholas Gutierrez","IT","10729.86"
221579357,"Ezekiel Alvarez","IT","10727.98"
969581184,"Jackson Carter","IT","10727.00"
108146878,"Leonardo Hall","IT","10722.11"
931081363,"Weston Ramirez","IT","10717.90"
661438011,"Charles Holmes","IT","10714.11"
854987048,"Maverick Cohen","IT","10710.68"
221470258,"Landon Martinez","IT","10706.88"
114537753,"Caleb Green","IT","10697.19"
995674575,"Liam Allen","IT","10695.70"
360724842,"Adrian Morgan","IT","10692.65"
654881826,"Julian Ray","IT","10692.19"
281055875,"Kody Allen","IT","10690.47"
484136021,"Silas Serrano","IT","10689.26"
402198052,"Hector Campbell","IT","10688.64"
863523256,"Ryder Hall","IT","10687.51"
345556854,"Isaac Hill","IT","10685.05"
513244504,"Nicholas Lam","IT","10683.87"
918252124,"Damian Gardner","IT","10683.77"
306919952,"Easton Gomez","IT","10679.38"
996217981,"Logan Ruiz","IT","10678.87"
325664322,"Mateo Hernandez","IT","10675.12"
459670198,"Isaac Nolan","IT","10674.17"
186714385,"Austin Nolan","IT","10668.87"
886481372,"Theodore Riley","IT","10668.32"
963972379,"Weston Douglas","IT","10667.74"
714183388,"Jacob Alvarez","IT","10661.05"
106344913,"Jaxon Lam","IT","10658.67"
887089136,"Beau Spencer","IT","10658.00"
470840450,"Julian Wilson","IT","10656.13"
802139834,"Brooks Hill","IT","10652.75"
695068891,"Brooks Gonzalez","IT","10652.74"
337724197,"Max Ward","IT","10651.27"
884928360,"Thomas Jimenez","IT","10650.32"
327655765,"Jayden Serrano","IT","10647.62"
722262773,"Liam Ross","IT","10646.52"
897078029,"Ethan Perez","IT","10643.55"
730711925,"Mason Douglas","IT","10634.67"
127913293,"Weston Gomez","IT","10632.32"
388139360,"Hudson Richardson","IT","10632.24"
518847461,"Nathan Howard","IT","10629.48"
814187747,"Weston Potter","IT","10629.37"
834669272,"Declan Jones","IT","10628.91"
284844370,"Declan Lopez","IT","10626.44"
613646501,"Benjamin Serrano","IT","10621.50"
603511007,"Henry Smith","IT","10620.98"
166330237,"Jackson Nolan","IT","10620.59"
635706624,"Ryan Ruiz","IT","10620.39"
657865740,"Axel Turner","IT","10619.97"
559753648,"Hector Castillo","IT","10616.64"
436138121,"Alexander Diaz","IT","10613.26"
737476596,"Jose Keller","IT","10606.43"
838956724,"Damian Freeman","IT","10605.34"
410498480,"Aaron Gardner","IT","10604.52"
231827750,"Peter Mitchell","IT","10603.14"
529370729,"Jack Parker","IT","10603.01"
676648120,"Isaac Brooks","IT","10602.52"
500892781,"Julian Ruiz","IT","10601.87"
929466366,"Ryder King","IT","10600.62"
433412872,"Grayson Smith","IT","10598.63"
973597146,"Brooks Nguyen","IT","10595.85"
702272891,"Zane Pena","IT","10593.48"
121611165,"Thomas Ray","IT","10590.50"
713168247,"Charles Kim","IT","10590.27"
618169938,"Samuel Wilson","IT","10590.23"
385103634,"Damian Murphy","IT","10586.67"
780153234,"Alexander Castillo","IT","10585.92"
131506729,"Jordan Reed","IT","10579.91"
181661786,"Michael Myers","IT","10579.33"
267137103,"Sebastian Nolan","IT","10573.70"
865917095,"Zane Brooks","IT","10572.78"
117217162,"Beau Riley","IT","10567.71"
229715549,"John Wright","IT","10565.95"
750461483,"Julian Wilson","IT","10563.57"
902629369,"Colton Perez","IT","10563.39"
628603453,"Weston Adams","IT","10561.82"
112026816,"Oliver Clark","IT","10555.77"
872003536,"Jameson Smith","IT","10554.93"
245037593,"Emmett Rodriguez","IT","10554.79"
374676148,"Harlan Pena","IT","10554.61"
468295224,"Beau Bennett","IT","10553.23"
489362667,"Christian Scott","IT","10553.21"
991379760,"Axel Schultz","IT","10551.71"
314466467,"Cooper Roberts","IT","10550.28"
888622336,"Austin Price","IT","10549.73"
249315090,"Ezra Reyes","IT","10544.74"
252034422,"Jameson Hamilton","IT","10535.74"
799508537,"Asher Rivera","IT","10535.34"
131419708,"Jordan Weber","IT","10528.74"
861273830,"Jose Sanchez","IT","10528.14"
349577604,"Ethan Morales","IT","10525.51"
626088417,"Mateo Ruiz","IT","10524.50"
308063321,"Levi Sutton","IT","10520.35"
903749343,"Micah Diaz","IT","10518.75"
395183401,"Damian Morgan","IT","10513.04"
122497370,"Micah Campbell","IT","10508.03"
215418089,"Matthew Richardson","IT","10506.14"
598935008,"Ezra Roberts","IT","10500.13"
512296293,"Everett Torres","IT","10498.29"
343995623,"Christian Kelly","IT","10493.36"
841045265,"Max Baldwin","IT","10489.84"
316083272,"Rafael Allen","IT","10489.52"
659084284,"Elias Sanchez","IT","10487.29"
583307212,"Adrian Davis","IT","10484.20"
439364870,"Weston Parker","IT","10471.82"
617953490,"Nathan Anderson","IT","10470.02"
973988815,"Malik Murphy","IT","10465.94"
519701545,"Carson Diaz","IT","10463.67"
556058453,"Noah Jimenez","IT","10461.72"
517905987,"Samuel White","IT","10459.21"
675922884,"Xavier Wilson","IT","10458.78"
988602090,"Benjamin Clark","IT","10456.58"
383379036,"Wyatt Richardson","IT","10452.94"
642618720,"Nicholas Gardner","IT","10446.81"
395126280,"Finn Chavez","IT","10438.39"
475333689,"Weston Martin","IT","10436.89"
321526062,"Charles Roberts","IT","10436.16"
219650553,"Luke Riley","IT","10428.19"
369325832,"Santiago Watson","IT","10426.19"
973597792,"Hector Gardner","IT","10424.02"
432131125,"Cooper Figueroa","IT","10422.89"
514439849,"Colton Castillo","IT","10413.34"
160131156,"Max Torres","IT","10412.62"
990406824,"Aiden Mendoza","IT","10408.61"
497456367,"Joshua Stephens","IT","10405.57"
635046360,"Alexander Patel","IT","10405.08"
173264388,"Gabriel Douglas","IT","10404.14"
